80,438
86,380
72,418
84,393
171,413
61,411
69,364
84,688
80,449
74,416
97,411
61,394
75,451
108,488
93,424
71,420
121,639
67,400
59,428
67,492
63,433
63,456
162,430
72,429
102,465
93,393
64,440
77,431
96,442
64,375
69,423
124,643
96,414
75,699
224,568
88,580
142,581
104,560
86,906
78,592
126,455
59,401
82,384
60,433
151,378
67,385
99,772
69,418
72,389
104,506
90,1258
258,1246
169,426
68,432
75,464
65,387
56,372
68,407
135,418
61,390
66,390
69,409
69,426
59,418
123,434
65,416
59,490
97,413
59,485
69,446
122,749
109,667
84,506
76,567
67,466
91,454
154,510
79,929
71,494
80,551
79,749
128,1316
125,648
84,764
115,441
94,433
61,391
67,439
88,407
64,425
89,394
71,423
139,504
85,358
148,398
72,378
65,392
81,403
61,401
68,405
92,405
93,439
127,670
92,394
106,448
61,371
110,421
61,432
78,385
62,401
66,614
183,445
138,392
73,390
64,382
66,409
68,386
83,385
108,502
75,421
64,733
111,451
60,412
71,444
138,458
70,410
120,452
63,406
87,786
72,592
195,564
88,620
109,578
104,571
94,873
110,847
187,618
95,524
92,551
117,925
411,1028
202,689
88,477
79,485
95,458
85,446
72,422
70,487
191,429
78,433
87,449
86,436
90,428
77,425
115,400
88,389
148,789
162,478
114,713
73,736
147,802
96,957
132,836
113,800
195,845
102,755
227,877
143,1015
155,951
134,861
110,784
110,776
166,925
120,1080
141,781
181,752
118,712
96,711
169,658
112,678
111,827
157,975
143,852
152,770
325,716
133,659
103,1039
129,1078
130,836
118,727
185,848
126,638
109,884
202,991
129,672
109,766
159,703
69,763
84,919
105,990
113,752
107,1122
289,880
120,759
203,1002
113,875
113,723
111,649
166,798
75,668
126,911
174,914
108,660
98,627
125,646
92,639
102,699
104,842
124,814
75,658
185,619
97,629
87,577
76,680
188,751
111,888
176,646
96,853
119,788
125,561
74,780
109,858
171,649
96,637
97,651
104,684
94,882
118,1044
289,896
130,747
107,672
94,593
153,859
124,1093
324,1020
104,721
112,846
160,765
113,899
132,1031
248,958
132,694
101,687
89,734
80,723
141,957
331,970
140,959
121,649
104,692
120,652
147,965
215,987
123,887
159,672
176,591
143,696
108,795
225,980
132,933
118,690
115,645
121,639
99,632
178,711
130,824
104,898
120,771
68,674
92,581
199,601
110,641
106,786
182,843
229,775
111,609
144,538
102,631
152,551
109,785
124,894
133,908
290,1006
133,980
98,644
87,735
133,774
123,846
220,616
113,570
103,594
199,660
106,758
143,824
304,831
118,662
86,623
109,592
106,560
80,656
314,827
118,894
104,840
104,528
122,566
105,638
152,588
139,754
114,927
205,709
115,630
104,651
134,551
107,568
161,683
102,839
115,834
77,601
206,615
87,608
108,573
86,559
102,599
102,723
210,806
112,841
117,662
183,637
77,565
126,586
150,742
121,845
125,887
107,638
153,581
103,568
243,530
115,737
117,800
125,861
110,685
116,600
245,1052
140,961
113,805
208,954
113,787
96,567
205,651
107,550
118,661
95,556
113,638
97,635
338,843
112,885
129,825
125,685
101,562
104,548
131,581
97,622
118,787
226,853
120,562
104,604
162,599
104,561
113,662
101,536
109,548
80,580
224,522
105,598
200,804
122,872
109,608
87,597
175,629
103,728
102,635
232,837
126,887
110,695
158,595
97,709
91,682
109,823
122,932
129,835
197,615
108,600
101,727
96,675
164,926
130,1035
188,917
114,702
87,736
119,737
85,1023
111,1026
214,1047
133,1059
125,1024
135,986
136,962
121,839
307,853
122,988
116,698
112,592
116,647
100,627
181,724
163,863
116,923
206,675
95,602
120,706
178,555
97,681
140,900
125,944
139,1019
137,1058
235,685
88,811
109,830
124,864
134,657
95,594
158,553
119,536
132,829
191,962
158,812
100,672
130,612
75,617
86,597
119,687
143,826
97,648
227,631
96,615
90,640
111,805
105,887
122,804
156,670
123,600
103,748
161,613
147,601
146,827
216,907
116,780
98,639
102,599
112,696
98,644
279,860
127,918
135,1028
135,982
122,943
131,951
195,879
137,806
107,721
170,713
95,610
92,591
203,714
85,733
106,604
113,480
90,478
77,497
171,546
108,518
79,582
122,611
86,580
99,503
129,538
88,567
97,549
167,772
100,728
112,687
139,521
81,567
122,530
93,529
95,551
96,791
236,891
122,720
97,896
123,1023
139,953
142,1137
234,1113
114,879
101,649
142,607
100,726
102,722
162,645
98,894
105,1025
126,891
180,549
101,635
270,646
105,582
131,960
112,777
102,613
96,612
161,648
109,595
115,844
178,986
116,782
91,624
159,675
97,670
102,691
140,897
135,971
122,733
341,762
77,691
102,746
95,972
129,1038
111,850
161,815
82,758
104,782
158,953
130,1038
115,830
166,696
109,707
96,808
102,796
131,932
125,993
261,555
124,654
140,743
77,716
93,862
105,850
235,846
119,749
94,665
186,618
87,606
83,617
164,716
87,603
99,813
97,938
134,780
106,647
258,695
90,670
88,623
121,892
227,956
121,783
167,615
112,617
96,702
